URL,Size_KB_before,Status Code_before,Indexability_Num_before,Crawl Depth_before,Folder Depth_before,Inlinks_before,Unique Inlinks_before,Outlinks_before,Response Time_before,Word Count_before,FCP_before,CLS_before,LCP Score_before,TBT_Milliseconds_before,Speed Index_before,Performance_Score_before,SEO_Health_Score_before,SEO Status_before,Performance Flag_before,Heavy Page Flag_before,Performance Category_before,Indexability Clean_before,LCP Category_before,Slow Page Flag_before,SEO Issue Status_before,Size_KB_after,Status Code_after,Indexability_Num_after,Crawl Depth_after,Folder Depth_after,Inlinks_after,Unique Inlinks_after,Outlinks_after,Response Time_after,Word Count_after,FCP_after,CLS_after,LCP Score_after,TBT_Milliseconds_after,Speed Index_after,Performance_Score_after,SEO_Health_Score_after,SEO Status_after,Performance Flag_after,Heavy Page Flag_after,Performance Category_after,Indexability Clean_after,LCP Category_after,Slow Page Flag_after,SEO Issue Status_after,Performance_Improvement,Speed_Improvement,LCP_Improvement,SEO_Health_Improvement,Target,Improvement_Class
https://wooferzz.com/products/calming-hemp-shampoo,142.49,200,1,2,1,7,3,40,0.91,432,2.3,0,5,50,6,68,85,Good,Slow,Light Page,Poor,1,Needs Improvement,Slow,Critical,142.49,200,1,2,1,7,3,40,0.91,432,2.3,0,5,50,6,68,85,Good,Slow,Light Page,Poor,1,Needs Improvement,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/puppy-potty-training-spray,226.18,200,1,1,1,4,2,41,0.68,407,2.1,0,4,10,5.6,68,75,Good,Slow,Heavy Page,Poor,1,Needs Improvement,Slow,Critical,226.18,200,1,1,1,4,2,41,0.68,407,2.1,0,4,10,5.6,68,75,Good,Slow,Heavy Page,Poor,1,Needs Improvement,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/washable-pee-pads-reusable,173.6,200,1,1,1,7,2,26,0.42,287,2.7,0,4,50,6.2,67,90,Good,Fast (≤3s),Light Page,Poor,1,Needs Improvement,Slow,Critical,173.6,200,1,1,1,7,2,26,0.42,287,2.7,0,4,50,6.2,67,90,Good,Fast (≤3s),Light Page,Poor,1,Needs Improvement,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/dog-training-clicker-pouch,152.22,200,1,2,1,7,3,40,0.62,490,2.3,0,7,40,5.4,76,75,Good,Slow,Light Page,Average,1,Poor,Slow,Critical,152.22,200,1,2,1,7,3,40,0.62,490,2.3,0,7,40,5.4,76,75,Good,Slow,Light Page,Average,1,Poor,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/agility-hurdle-cone-set,193.63,200,1,1,1,9,2,39,0.78,488,2.7,0,5,50,4,73,85,Good,Slow,Heavy Page,Average,1,Needs Improvement,Slow,Warning,193.63,200,1,1,1,9,2,39,0.78,488,2.7,0,5,50,4,73,85,Good,Slow,Heavy Page,Average,1,Needs Improvement,Slow,Warning,0,0,0,0,0,No Improvement
https://wooferzz.com/products/dog-sleeping-bag-camping,193.6,200,1,1,1,5,1,34,0.73,488,2.5,0,6,80,5.6,68,70,Good,Slow,Heavy Page,Poor,1,Poor,Slow,Critical,193.6,200,1,1,1,5,1,34,0.73,488,2.5,0,6,80,5.6,68,70,Good,Slow,Heavy Page,Poor,1,Poor,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/life-jacket-safety-swimwear,114.9,200,1,2,1,9,1,28,0.46,404,1.8,0,6,50,5.4,64,85,Good,Fast (≤3s),Light Page,Poor,1,Poor,Slow,Critical,114.9,200,1,2,1,9,1,28,0.46,404,1.8,0,6,50,5.4,64,85,Good,Fast (≤3s),Light Page,Poor,1,Poor,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/dog-socks-anti-slip-bottom,152.79,200,1,1,1,9,3,31,0.65,292,2.8,0,5,20,6.5,74,75,Good,Slow,Light Page,Average,1,Needs Improvement,Slow,Critical,152.79,200,1,1,1,9,3,31,0.65,292,2.8,0,5,20,6.5,74,75,Good,Slow,Light Page,Average,1,Needs Improvement,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/christmas-santa-dog-sweater,150.42,200,1,1,1,8,3,27,0.93,487,3.1,0,8,20,3.9,72,85,Good,Slow,Light Page,Average,1,Poor,Slow,Critical,150.42,200,1,1,1,8,3,27,0.93,487,3.1,0,8,20,3.9,72,85,Good,Slow,Light Page,Average,1,Poor,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/halloween-pumpkin-costume,228.11,200,1,1,1,6,1,40,0.42,398,2.2,0,6,10,5.9,72,90,Good,Fast (≤3s),Heavy Page,Average,1,Poor,Slow,Warning,228.11,200,1,1,1,6,1,40,0.42,398,2.2,0,6,10,5.9,72,90,Good,Fast (≤3s),Heavy Page,Average,1,Poor,Slow,Warning,0,0,0,0,0,No Improvement
https://wooferzz.com/products/birthday-boy-bandana,122.33,200,1,2,1,6,1,35,0.58,321,2.5,0,8,50,6.2,64,80,Good,Fast (≤3s),Light Page,Poor,1,Poor,Slow,Critical,122.33,200,1,2,1,6,1,35,0.58,321,2.5,0,8,50,6.2,64,80,Good,Fast (≤3s),Light Page,Poor,1,Poor,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/matching-owner-pet-pjs,191.77,200,1,1,1,6,2,37,0.57,331,3,0,8,20,5,67,70,Good,Fast (≤3s),Heavy Page,Poor,1,Poor,Slow,Critical,191.77,200,1,1,1,6,2,37,0.57,331,3,0,8,20,5,67,70,Good,Fast (≤3s),Heavy Page,Poor,1,Poor,Slow,Critical,0,0,0,0,0,No Improvement
